user_id,total_orders,lifetime_rev,avg_order_val,first_order,last_order,channel
233626,1,59.99,59.99,2014-08-30 17:57:47,2014-08-30 17:57:47,direct
233655,1,79.98,79.98,2014-06-27 16:47:50,2014-06-27 16:47:50,gsearch
233660,1,79.98,79.98,2014-06-27 17:04:03,2014-06-27 17:04:03,bsearch
233676,1,49.99,49.99,2014-06-27 17:22:57,2014-06-27 17:22:57,gsearch
233698,1,95.98,95.98,2014-06-27 17:56:21,2014-06-27 17:56:21,gsearch
233717,1,45.99,45.99,2014-06-27 18:40:30,2014-06-27 18:40:30,gsearch
233751,1,45.99,45.99,2014-06-27 19:53:52,2014-06-27 19:53:52,gsearch
233771,1,49.99,49.99,2014-06-27 20:28:02,2014-06-27 20:28:02,direct
233778,1,59.99,59.99,2014-06-27 21:14:26,2014-06-27 21:14:26,gsearch
233783,2,159.96,79.98,2014-09-15 20:27:32,2014-09-25 10:45:29,direct
233784,1,49.99,49.99,2014-06-27 21:25:04,2014-06-27 21:25:04,gsearch
233786,1,49.99,49.99,2014-07-26 15:28:31,2014-07-26 15:28:31,direct
233793,1,89.98,89.98,2014-06-27 22:12:23,2014-06-27 22:12:23,bsearch
233801,1,49.99,49.99,2014-06-27 23:03:34,2014-06-27 23:03:34,gsearch
233812,1,59.99,59.99,2014-06-27 23:54:06,2014-06-27 23:54:06,gsearch
233831,1,45.99,45.99,2014-06-28 01:01:55,2014-06-28 01:01:55,gsearch
233842,1,89.98,89.98,2014-06-28 03:03:02,2014-06-28 03:03:02,gsearch
233854,1,95.98,95.98,2014-06-28 06:20:18,2014-06-28 06:20:18,direct
233855,1,45.99,45.99,2014-06-28 06:50:55,2014-06-28 06:50:55,gsearch
233856,1,59.99,59.99,2014-06-28 06:54:56,2014-06-28 06:54:56,bsearch
233873,2,125.97,62.98,2014-06-28 09:33:56,2014-07-18 18:45:15,gsearch
233882,1,49.99,49.99,2014-06-28 10:32:32,2014-06-28 10:32:32,gsearch
233891,1,49.99,49.99,2014-06-28 11:02:29,2014-06-28 11:02:29,gsearch
233893,1,79.98,79.98,2014-07-25 15:24:48,2014-07-25 15:24:48,bsearch
233900,1,49.99,49.99,2014-06-28 11:25:22,2014-06-28 11:25:22,gsearch
233907,1,109.98,109.98,2014-06-28 11:55:21,2014-06-28 11:55:21,gsearch
233910,1,95.98,95.98,2014-06-28 12:01:47,2014-06-28 12:01:47,bsearch
233925,1,49.99,49.99,2014-06-28 12:40:06,2014-06-28 12:40:06,gsearch
233926,1,49.99,49.99,2014-06-28 12:35:29,2014-06-28 12:35:29,gsearch
233941,1,49.99,49.99,2014-06-28 14:05:11,2014-06-28 14:05:11,gsearch
233950,1,49.99,49.99,2014-07-31 10:41:58,2014-07-31 10:41:58,gsearch
233954,1,49.99,49.99,2014-06-28 14:33:58,2014-06-28 14:33:58,gsearch
233959,1,95.98,95.98,2014-06-28 14:47:26,2014-06-28 14:47:26,gsearch
233987,1,49.99,49.99,2014-06-28 17:09:11,2014-06-28 17:09:11,bsearch
233988,1,79.98,79.98,2014-06-28 17:07:58,2014-06-28 17:07:58,gsearch
233999,1,49.99,49.99,2014-06-28 18:08:06,2014-06-28 18:08:06,gsearch
234009,1,75.98,75.98,2014-06-28 19:08:25,2014-06-28 19:08:25,gsearch
234030,1,49.99,49.99,2014-06-28 20:43:50,2014-06-28 20:43:50,gsearch
234040,1,49.99,49.99,2014-06-28 21:29:01,2014-06-28 21:29:01,gsearch
234046,1,59.99,59.99,2014-08-13 16:12:53,2014-08-13 16:12:53,gsearch
234071,1,105.98,105.98,2014-06-28 23:28:44,2014-06-28 23:28:44,gsearch
234085,2,159.97,79.98,2014-06-29 00:54:17,2014-09-29 14:25:19,gsearch
234088,1,45.99,45.99,2014-06-29 01:33:55,2014-06-29 01:33:55,gsearch
234096,1,49.99,49.99,2014-06-29 03:33:06,2014-06-29 03:33:06,gsearch
234111,1,49.99,49.99,2014-06-29 05:11:11,2014-06-29 05:11:11,direct
234119,1,45.99,45.99,2014-06-29 06:34:30,2014-06-29 06:34:30,gsearch
234160,1,49.99,49.99,2014-07-31 11:04:08,2014-07-31 11:04:08,direct
234166,1,49.99,49.99,2014-06-29 11:13:14,2014-06-29 11:13:14,gsearch
234174,1,59.99,59.99,2014-06-29 11:32:07,2014-06-29 11:32:07,gsearch
234198,1,95.98,95.98,2014-06-29 13:19:32,2014-06-29 13:19:32,bsearch
234211,1,59.99,59.99,2014-06-29 13:50:19,2014-06-29 13:50:19,gsearch
234229,1,49.99,49.99,2014-06-29 15:02:57,2014-06-29 15:02:57,bsearch
234245,1,95.98,95.98,2014-10-08 15:09:22,2014-10-08 15:09:22,gsearch
234246,1,49.99,49.99,2014-06-29 16:06:42,2014-06-29 16:06:42,gsearch
234248,1,59.99,59.99,2014-09-16 08:10:38,2014-09-16 08:10:38,direct
234280,1,49.99,49.99,2014-06-29 17:51:20,2014-06-29 17:51:20,direct
234322,1,105.98,105.98,2014-06-29 20:46:04,2014-06-29 20:46:04,gsearch
234323,1,49.99,49.99,2014-08-02 15:36:01,2014-08-02 15:36:01,direct
234327,1,49.99,49.99,2014-08-01 19:01:40,2014-08-01 19:01:40,gsearch
234338,1,45.99,45.99,2014-08-14 23:53:02,2014-08-14 23:53:02,direct
234339,1,49.99,49.99,2014-06-29 22:10:40,2014-06-29 22:10:40,gsearch
234362,1,79.98,79.98,2014-06-29 23:21:23,2014-06-29 23:21:23,gsearch
234376,1,89.98,89.98,2014-06-30 00:00:02,2014-06-30 00:00:02,gsearch
234385,1,49.99,49.99,2014-06-30 00:30:24,2014-06-30 00:30:24,gsearch
234397,1,49.99,49.99,2014-06-30 01:20:33,2014-06-30 01:20:33,gsearch
234401,1,59.99,59.99,2014-06-30 01:27:33,2014-06-30 01:27:33,gsearch
234408,1,59.99,59.99,2014-06-30 02:27:34,2014-06-30 02:27:34,gsearch
234460,1,49.99,49.99,2014-06-30 05:58:15,2014-06-30 05:58:15,gsearch
234465,1,49.99,49.99,2014-09-11 16:33:50,2014-09-11 16:33:50,direct
234473,1,49.99,49.99,2014-08-15 11:07:13,2014-08-15 11:07:13,direct
234474,2,191.96,95.98,2014-09-24 08:41:13,2014-10-17 22:57:06,gsearch
234482,1,49.99,49.99,2014-06-30 07:47:14,2014-06-30 07:47:14,bsearch
234488,1,95.98,95.98,2014-06-30 07:57:54,2014-06-30 07:57:54,gsearch
234493,1,49.99,49.99,2014-06-30 08:21:59,2014-06-30 08:21:59,gsearch
234507,1,95.98,95.98,2014-06-30 08:59:38,2014-06-30 08:59:38,bsearch
234527,1,49.99,49.99,2014-06-30 09:33:23,2014-06-30 09:33:23,bsearch
234533,1,59.99,59.99,2014-06-30 09:43:40,2014-06-30 09:43:40,gsearch
234542,1,49.99,49.99,2014-06-30 09:53:16,2014-06-30 09:53:16,direct
234543,1,75.98,75.98,2014-08-01 22:31:11,2014-08-01 22:31:11,direct
234600,1,79.98,79.98,2014-06-30 11:24:14,2014-06-30 11:24:14,gsearch
234653,1,49.99,49.99,2014-06-30 12:44:30,2014-06-30 12:44:30,gsearch
234671,1,49.99,49.99,2014-07-22 02:10:16,2014-07-22 02:10:16,bsearch
234675,1,49.99,49.99,2014-10-12 11:50:00,2014-10-12 11:50:00,direct
234684,1,49.99,49.99,2014-06-30 13:17:54,2014-06-30 13:17:54,gsearch
234712,1,49.99,49.99,2014-06-30 14:10:28,2014-06-30 14:10:28,gsearch
234718,1,59.99,59.99,2014-09-16 19:33:53,2014-09-16 19:33:53,direct
234722,1,49.99,49.99,2014-06-30 14:29:30,2014-06-30 14:29:30,gsearch
234732,1,49.99,49.99,2014-06-30 14:36:32,2014-06-30 14:36:32,gsearch
234765,1,79.98,79.98,2014-08-29 09:16:05,2014-08-29 09:16:05,direct
234774,2,145.97,72.98,2014-06-30 15:55:10,2014-08-17 21:57:24,gsearch
234780,1,45.99,45.99,2014-06-30 16:10:26,2014-06-30 16:10:26,gsearch
234783,1,49.99,49.99,2014-06-30 16:11:19,2014-06-30 16:11:19,gsearch
234786,1,79.98,79.98,2014-06-30 16:14:33,2014-06-30 16:14:33,gsearch
234790,1,49.99,49.99,2014-06-30 16:20:27,2014-06-30 16:20:27,gsearch
234792,1,89.98,89.98,2014-08-12 21:33:46,2014-08-12 21:33:46,gsearch
234803,1,49.99,49.99,2014-06-30 16:33:05,2014-06-30 16:33:05,bsearch
234805,1,45.99,45.99,2014-06-30 16:48:40,2014-06-30 16:48:40,direct
234808,1,59.99,59.99,2014-06-30 16:52:22,2014-06-30 16:52:22,gsearch
234836,1,49.99,49.99,2014-06-30 17:46:17,2014-06-30 17:46:17,gsearch
234845,1,45.99,45.99,2014-06-30 18:06:59,2014-06-30 18:06:59,gsearch
234846,1,49.99,49.99,2014-06-30 17:58:26,2014-06-30 17:58:26,gsearch
234854,1,79.98,79.98,2014-06-30 18:23:23,2014-06-30 18:23:23,gsearch
234860,2,129.97,64.98,2014-06-30 18:26:55,2014-08-27 12:57:27,bsearch
234865,1,95.98,95.98,2014-06-30 18:36:47,2014-06-30 18:36:47,gsearch
234877,1,95.98,95.98,2014-06-30 19:13:35,2014-06-30 19:13:35,gsearch
234878,1,49.99,49.99,2014-09-16 22:36:39,2014-09-16 22:36:39,direct
234913,1,49.99,49.99,2014-06-30 20:44:45,2014-06-30 20:44:45,gsearch
234916,2,129.97,64.98,2014-06-30 20:48:58,2014-08-12 14:37:20,gsearch
234941,1,95.98,95.98,2014-06-30 21:40:58,2014-06-30 21:40:58,gsearch
234943,1,75.98,75.98,2014-06-30 21:54:57,2014-06-30 21:54:57,bsearch
234961,1,45.99,45.99,2014-06-30 22:35:51,2014-06-30 22:35:51,bsearch
234967,1,49.99,49.99,2014-06-30 22:46:31,2014-06-30 22:46:31,gsearch
234995,1,49.99,49.99,2014-06-30 23:54:36,2014-06-30 23:54:36,gsearch
235006,1,95.98,95.98,2014-07-01 00:41:12,2014-07-01 00:41:12,gsearch
235011,1,95.98,95.98,2014-07-01 01:12:21,2014-07-01 01:12:21,direct
235018,1,79.98,79.98,2014-07-01 02:00:35,2014-07-01 02:00:35,gsearch
235027,1,49.99,49.99,2014-07-01 02:33:54,2014-07-01 02:33:54,gsearch
235040,1,79.98,79.98,2014-07-01 05:05:18,2014-07-01 05:05:18,gsearch
235041,1,109.98,109.98,2014-07-01 05:02:47,2014-07-01 05:02:47,gsearch
235048,1,59.99,59.99,2014-07-01 05:41:31,2014-07-01 05:41:31,gsearch
235051,1,49.99,49.99,2014-07-01 05:55:27,2014-07-01 05:55:27,direct
235052,1,49.99,49.99,2014-07-01 05:56:50,2014-07-01 05:56:50,gsearch
235057,1,59.99,59.99,2014-07-01 06:23:53,2014-07-01 06:23:53,gsearch
235060,1,45.99,45.99,2014-07-11 12:56:05,2014-07-11 12:56:05,direct
235066,1,49.99,49.99,2014-08-13 08:20:12,2014-08-13 08:20:12,direct
235067,1,49.99,49.99,2014-07-01 07:46:51,2014-07-01 07:46:51,gsearch
235069,1,49.99,49.99,2014-07-01 07:51:55,2014-07-01 07:51:55,bsearch
235085,1,95.98,95.98,2014-07-01 08:29:41,2014-07-01 08:29:41,bsearch
235122,1,59.99,59.99,2014-09-19 15:40:12,2014-09-19 15:40:12,direct
235137,1,49.99,49.99,2014-07-01 10:29:45,2014-07-01 10:29:45,gsearch
235147,1,45.99,45.99,2014-07-01 10:40:23,2014-07-01 10:40:23,gsearch
235171,1,45.99,45.99,2014-07-01 11:19:35,2014-07-01 11:19:35,gsearch
235173,1,59.99,59.99,2014-07-01 11:22:25,2014-07-01 11:22:25,gsearch
235206,1,109.98,109.98,2014-07-01 11:55:28,2014-07-01 11:55:28,gsearch
235225,1,49.99,49.99,2014-09-05 17:37:45,2014-09-05 17:37:45,gsearch
235228,1,79.98,79.98,2014-07-01 12:27:46,2014-07-01 12:27:46,direct
235232,1,109.98,109.98,2014-07-01 12:32:52,2014-07-01 12:32:52,gsearch
235242,1,49.99,49.99,2014-07-28 15:18:24,2014-07-28 15:18:24,gsearch
235272,1,45.99,45.99,2014-07-01 13:29:21,2014-07-01 13:29:21,gsearch
235285,1,49.99,49.99,2014-07-01 13:47:02,2014-07-01 13:47:02,direct
235298,1,49.99,49.99,2014-08-25 19:33:06,2014-08-25 19:33:06,gsearch
235313,1,49.99,49.99,2014-07-01 14:21:39,2014-07-01 14:21:39,gsearch
235325,1,79.98,79.98,2014-07-01 14:33:03,2014-07-01 14:33:03,gsearch
235330,1,45.99,45.99,2014-07-01 14:50:33,2014-07-01 14:50:33,direct
235333,1,49.99,49.99,2014-07-01 14:47:29,2014-07-01 14:47:29,gsearch
235343,1,59.99,59.99,2014-07-01 14:59:23,2014-07-01 14:59:23,gsearch
235351,2,145.97,72.98,2014-07-21 01:37:39,2014-08-13 16:05:55,direct
235360,1,45.99,45.99,2014-07-01 15:26:36,2014-07-01 15:26:36,gsearch
235374,1,49.99,49.99,2014-07-01 15:46:50,2014-07-01 15:46:50,gsearch
235376,1,59.99,59.99,2014-07-01 15:52:10,2014-07-01 15:52:10,gsearch
235406,1,49.99,49.99,2014-07-01 16:38:13,2014-07-01 16:38:13,gsearch
235409,1,59.99,59.99,2014-09-14 23:51:30,2014-09-14 23:51:30,direct
235413,1,49.99,49.99,2014-07-01 16:56:03,2014-07-01 16:56:03,gsearch
235425,1,45.99,45.99,2014-10-23 15:12:05,2014-10-23 15:12:05,direct
235437,1,59.99,59.99,2014-07-01 17:24:53,2014-07-01 17:24:53,gsearch
235438,1,109.98,109.98,2014-07-01 17:30:46,2014-07-01 17:30:46,gsearch
235444,1,49.99,49.99,2014-07-01 17:41:58,2014-07-01 17:41:58,gsearch
235498,1,59.99,59.99,2014-07-01 19:22:36,2014-07-01 19:22:36,direct
235505,1,49.99,49.99,2014-07-01 19:34:18,2014-07-01 19:34:18,gsearch
235507,1,59.99,59.99,2014-07-01 19:34:26,2014-07-01 19:34:26,gsearch
235511,1,109.98,109.98,2014-07-01 19:44:47,2014-07-01 19:44:47,gsearch
235520,1,49.99,49.99,2014-07-01 20:20:51,2014-07-01 20:20:51,gsearch
235523,1,109.98,109.98,2014-07-01 20:28:10,2014-07-01 20:28:10,gsearch
235528,1,79.98,79.98,2014-07-01 20:39:08,2014-07-01 20:39:08,bsearch
235537,1,49.99,49.99,2014-07-01 21:08:39,2014-07-01 21:08:39,gsearch
235554,1,49.99,49.99,2014-07-01 22:06:09,2014-07-01 22:06:09,gsearch
235556,1,75.98,75.98,2014-07-07 13:10:50,2014-07-07 13:10:50,direct
235560,1,79.98,79.98,2014-07-01 22:09:15,2014-07-01 22:09:15,gsearch
235591,1,49.99,49.99,2014-07-01 23:57:18,2014-07-01 23:57:18,gsearch
235594,1,79.98,79.98,2014-07-02 00:10:45,2014-07-02 00:10:45,gsearch
235603,1,109.98,109.98,2014-07-02 00:49:56,2014-07-02 00:49:56,gsearch
235684,1,59.99,59.99,2014-07-02 08:17:49,2014-07-02 08:17:49,gsearch
235694,1,49.99,49.99,2014-07-02 08:30:58,2014-07-02 08:30:58,gsearch
235710,1,49.99,49.99,2014-07-02 09:08:39,2014-07-02 09:08:39,gsearch
235729,1,79.98,79.98,2014-07-02 09:41:47,2014-07-02 09:41:47,gsearch
235746,1,79.98,79.98,2014-07-02 10:03:08,2014-07-02 10:03:08,gsearch
235759,1,95.98,95.98,2014-07-02 10:21:49,2014-07-02 10:21:49,gsearch
235782,1,49.99,49.99,2014-07-06 09:01:37,2014-07-06 09:01:37,direct
235788,2,139.97,69.98,2014-08-23 23:54:31,2014-09-10 18:45:59,bsearch
235790,1,49.99,49.99,2014-07-02 11:04:56,2014-07-02 11:04:56,gsearch
235816,1,49.99,49.99,2014-07-02 11:32:21,2014-07-02 11:32:21,gsearch
235817,1,105.98,105.98,2014-07-02 11:42:28,2014-07-02 11:42:28,gsearch
235819,1,49.99,49.99,2014-07-02 11:37:21,2014-07-02 11:37:21,gsearch
235837,1,49.99,49.99,2014-07-02 11:58:10,2014-07-02 11:58:10,gsearch
235870,1,49.99,49.99,2014-07-02 12:50:28,2014-07-02 12:50:28,gsearch
235873,1,49.99,49.99,2014-07-02 12:58:37,2014-07-02 12:58:37,direct
235886,1,95.98,95.98,2014-07-02 13:03:00,2014-07-02 13:03:00,gsearch
235925,1,49.99,49.99,2014-09-18 06:33:15,2014-09-18 06:33:15,direct
235954,1,59.99,59.99,2014-07-02 14:30:58,2014-07-02 14:30:58,gsearch
235965,1,45.99,45.99,2014-09-18 14:22:35,2014-09-18 14:22:35,gsearch
235971,1,49.99,49.99,2014-07-02 14:53:47,2014-07-02 14:53:47,gsearch
235989,1,95.98,95.98,2014-07-02 15:20:36,2014-07-02 15:20:36,bsearch
235999,1,49.99,49.99,2014-07-02 15:33:43,2014-07-02 15:33:43,direct
236022,1,59.99,59.99,2014-08-07 09:14:42,2014-08-07 09:14:42,gsearch
236029,1,49.99,49.99,2014-07-02 16:15:44,2014-07-02 16:15:44,bsearch
236064,1,49.99,49.99,2014-07-02 17:22:47,2014-07-02 17:22:47,gsearch
236077,1,109.98,109.98,2014-07-02 17:50:24,2014-07-02 17:50:24,gsearch
236102,1,49.99,49.99,2014-08-13 16:48:35,2014-08-13 16:48:35,gsearch
236121,1,59.99,59.99,2014-08-15 03:41:21,2014-08-15 03:41:21,direct
236136,1,49.99,49.99,2014-07-02 19:44:50,2014-07-02 19:44:50,bsearch
236158,1,49.99,49.99,2014-07-02 20:53:27,2014-07-02 20:53:27,direct
236165,1,59.99,59.99,2014-07-02 21:10:41,2014-07-02 21:10:41,gsearch
236191,1,109.98,109.98,2014-07-02 22:13:09,2014-07-02 22:13:09,gsearch
236196,1,45.99,45.99,2014-07-02 22:18:54,2014-07-02 22:18:54,gsearch
236246,1,79.98,79.98,2014-10-02 11:00:07,2014-10-02 11:00:07,direct
236248,1,95.98,95.98,2014-08-25 21:10:38,2014-08-25 21:10:38,gsearch
236256,1,45.99,45.99,2014-07-03 01:48:30,2014-07-03 01:48:30,gsearch
236268,1,49.99,49.99,2014-07-03 03:33:48,2014-07-03 03:33:48,gsearch
236324,1,49.99,49.99,2014-07-03 08:13:10,2014-07-03 08:13:10,gsearch
236328,1,79.98,79.98,2014-07-03 08:32:03,2014-07-03 08:32:03,gsearch
236348,1,45.99,45.99,2014-07-03 09:12:37,2014-07-03 09:12:37,gsearch
236371,1,49.99,49.99,2014-07-03 09:41:11,2014-07-03 09:41:11,gsearch
236375,1,49.99,49.99,2014-07-25 22:26:21,2014-07-25 22:26:21,gsearch
236377,1,59.99,59.99,2014-07-03 09:48:40,2014-07-03 09:48:40,gsearch
236380,1,49.99,49.99,2014-07-03 10:03:24,2014-07-03 10:03:24,gsearch
236407,1,75.98,75.98,2014-07-03 10:46:58,2014-07-03 10:46:58,gsearch
236408,1,49.99,49.99,2014-07-03 10:40:40,2014-07-03 10:40:40,gsearch
236415,1,49.99,49.99,2014-07-03 10:56:08,2014-07-03 10:56:08,gsearch
236426,1,49.99,49.99,2014-07-03 11:05:16,2014-07-03 11:05:16,bsearch
236437,1,49.99,49.99,2014-07-03 11:33:18,2014-07-03 11:33:18,bsearch
236451,1,89.98,89.98,2014-07-31 23:20:27,2014-07-31 23:20:27,bsearch
236456,1,49.99,49.99,2014-07-03 11:50:26,2014-07-03 11:50:26,gsearch
236459,1,49.99,49.99,2014-08-08 09:54:47,2014-08-08 09:54:47,direct
236474,1,59.99,59.99,2014-07-03 12:17:50,2014-07-03 12:17:50,gsearch
236492,1,79.98,79.98,2014-07-03 12:33:06,2014-07-03 12:33:06,gsearch
236494,2,169.96,84.98,2014-07-03 12:38:13,2014-09-05 02:02:39,gsearch
236498,1,79.98,79.98,2014-07-03 12:38:57,2014-07-03 12:38:57,gsearch
236508,1,75.98,75.98,2014-07-03 12:47:06,2014-07-03 12:47:06,bsearch
236514,1,49.99,49.99,2014-07-03 12:55:27,2014-07-03 12:55:27,gsearch
236522,1,45.99,45.99,2014-07-03 13:10:44,2014-07-03 13:10:44,gsearch
236527,1,49.99,49.99,2014-07-03 13:14:54,2014-07-03 13:14:54,gsearch
236536,1,79.98,79.98,2014-07-22 09:13:44,2014-07-22 09:13:44,direct
236551,1,45.99,45.99,2014-07-03 13:42:34,2014-07-03 13:42:34,gsearch
236570,1,49.99,49.99,2014-07-03 14:24:03,2014-07-03 14:24:03,gsearch
236575,1,49.99,49.99,2014-07-03 14:32:39,2014-07-03 14:32:39,gsearch
236611,1,49.99,49.99,2014-07-03 15:19:05,2014-07-03 15:19:05,gsearch
236617,1,49.99,49.99,2014-07-03 15:25:05,2014-07-03 15:25:05,direct
236627,1,49.99,49.99,2014-07-03 15:31:44,2014-07-03 15:31:44,gsearch
236631,1,89.98,89.98,2014-09-17 07:44:30,2014-09-17 07:44:30,direct
236632,1,45.99,45.99,2014-07-08 17:24:05,2014-07-08 17:24:05,direct
236641,1,59.99,59.99,2014-07-03 15:50:12,2014-07-03 15:50:12,gsearch
236643,1,59.99,59.99,2014-07-03 16:00:30,2014-07-03 16:00:30,gsearch
236652,1,49.99,49.99,2014-07-03 16:09:03,2014-07-03 16:09:03,gsearch
236656,1,49.99,49.99,2014-07-03 16:11:59,2014-07-03 16:11:59,direct
236659,1,95.98,95.98,2014-07-03 16:13:48,2014-07-03 16:13:48,gsearch
236675,1,89.98,89.98,2014-07-31 18:57:54,2014-07-31 18:57:54,direct
236679,1,79.98,79.98,2014-07-25 12:40:08,2014-07-25 12:40:08,gsearch
236694,2,139.97,69.98,2014-07-16 15:39:17,2014-08-21 14:27:19,direct
236700,1,79.98,79.98,2014-08-25 22:45:52,2014-08-25 22:45:52,direct
236708,1,95.98,95.98,2014-09-26 20:07:05,2014-09-26 20:07:05,bsearch
236723,1,79.98,79.98,2014-07-03 18:13:13,2014-07-03 18:13:13,gsearch
236732,1,75.98,75.98,2014-08-28 10:48:10,2014-08-28 10:48:10,direct
236734,1,49.99,49.99,2014-07-03 18:40:26,2014-07-03 18:40:26,gsearch
236769,2,99.98,49.99,2014-07-03 20:04:28,2014-07-17 13:37:10,gsearch
236773,1,75.98,75.98,2014-07-03 20:07:59,2014-07-03 20:07:59,gsearch
236786,1,109.98,109.98,2014-07-03 20:39:40,2014-07-03 20:39:40,gsearch
236819,1,59.99,59.99,2014-07-03 21:55:37,2014-07-03 21:55:37,gsearch
236830,1,79.98,79.98,2014-07-03 22:27:39,2014-07-03 22:27:39,bsearch
236860,1,59.99,59.99,2014-07-03 23:32:47,2014-07-03 23:32:47,gsearch
236874,1,49.99,49.99,2014-07-04 00:47:05,2014-07-04 00:47:05,gsearch
236879,1,49.99,49.99,2014-07-04 00:58:00,2014-07-04 00:58:00,gsearch
236884,1,59.99,59.99,2014-07-04 01:29:16,2014-07-04 01:29:16,gsearch
236900,1,79.98,79.98,2014-07-04 03:13:11,2014-07-04 03:13:11,gsearch
236911,1,79.98,79.98,2014-07-04 04:33:34,2014-07-04 04:33:34,gsearch
236926,1,75.98,75.98,2014-07-04 06:09:18,2014-07-04 06:09:18,gsearch
236933,1,49.99,49.99,2014-08-14 19:01:40,2014-08-14 19:01:40,direct
236954,1,45.99,45.99,2014-07-04 07:56:34,2014-07-04 07:56:34,gsearch
236968,1,49.99,49.99,2014-07-04 08:36:36,2014-07-04 08:36:36,gsearch
236994,1,49.99,49.99,2014-07-04 09:28:02,2014-07-04 09:28:02,gsearch
236999,1,49.99,49.99,2014-07-04 09:42:23,2014-07-04 09:42:23,direct
237031,1,95.98,95.98,2014-07-04 10:50:44,2014-07-04 10:50:44,gsearch
237034,1,59.99,59.99,2014-07-04 10:48:15,2014-07-04 10:48:15,direct
237043,1,79.98,79.98,2014-07-04 11:19:47,2014-07-04 11:19:47,bsearch
237047,1,95.98,95.98,2014-07-04 11:35:08,2014-07-04 11:35:08,gsearch
237052,1,49.99,49.99,2014-07-04 11:56:04,2014-07-04 11:56:04,gsearch
237066,1,49.99,49.99,2014-07-04 12:15:49,2014-07-04 12:15:49,gsearch
237083,1,79.98,79.98,2014-07-04 12:51:31,2014-07-04 12:51:31,gsearch
237086,1,49.99,49.99,2014-07-04 13:07:21,2014-07-04 13:07:21,gsearch
237098,1,49.99,49.99,2014-07-04 13:43:19,2014-07-04 13:43:19,gsearch
237115,1,49.99,49.99,2014-07-04 14:13:54,2014-07-04 14:13:54,bsearch
237117,1,95.98,95.98,2014-07-04 14:15:02,2014-07-04 14:15:02,gsearch
237131,1,59.99,59.99,2014-07-04 14:41:25,2014-07-04 14:41:25,gsearch
237141,1,49.99,49.99,2014-07-04 14:47:13,2014-07-04 14:47:13,gsearch
237158,1,105.98,105.98,2014-07-04 15:21:41,2014-07-04 15:21:41,gsearch
237162,1,79.98,79.98,2014-07-04 15:34:38,2014-07-04 15:34:38,gsearch
237163,1,79.98,79.98,2014-07-04 15:31:19,2014-07-04 15:31:19,gsearch
237182,1,49.99,49.99,2014-07-14 01:43:59,2014-07-14 01:43:59,direct
237208,1,79.98,79.98,2014-07-04 16:56:03,2014-07-04 16:56:03,direct
237215,1,49.99,49.99,2014-08-08 13:42:08,2014-08-08 13:42:08,direct
237247,1,89.98,89.98,2014-07-04 18:12:46,2014-07-04 18:12:46,gsearch
237259,1,45.99,45.99,2014-07-27 19:15:50,2014-07-27 19:15:50,direct
237278,1,49.99,49.99,2014-07-04 19:47:16,2014-07-04 19:47:16,bsearch
237288,1,79.98,79.98,2014-09-08 21:14:10,2014-09-08 21:14:10,direct
237290,1,45.99,45.99,2014-07-04 20:20:20,2014-07-04 20:20:20,bsearch
237298,1,49.99,49.99,2014-07-04 21:05:10,2014-07-04 21:05:10,gsearch
237300,1,49.99,49.99,2014-07-04 21:04:49,2014-07-04 21:04:49,gsearch
237327,1,49.99,49.99,2014-07-04 23:22:35,2014-07-04 23:22:35,direct
237333,2,139.97,69.98,2014-07-04 23:52:53,2014-07-25 15:26:12,gsearch
237345,1,49.99,49.99,2014-07-05 00:45:52,2014-07-05 00:45:52,gsearch
237348,1,45.99,45.99,2014-07-05 01:10:08,2014-07-05 01:10:08,gsearch
237349,1,105.98,105.98,2014-07-05 01:26:47,2014-07-05 01:26:47,bsearch
237352,1,49.99,49.99,2014-07-05 01:33:37,2014-07-05 01:33:37,gsearch
237359,1,49.99,49.99,2014-07-05 02:33:14,2014-07-05 02:33:14,gsearch
237383,1,95.98,95.98,2014-07-05 07:36:15,2014-07-05 07:36:15,gsearch
237405,1,49.99,49.99,2014-08-27 17:06:35,2014-08-27 17:06:35,direct
237409,1,49.99,49.99,2014-07-05 09:34:20,2014-07-05 09:34:20,bsearch
237411,1,79.98,79.98,2014-07-05 10:01:36,2014-07-05 10:01:36,gsearch
237430,1,79.98,79.98,2014-08-25 19:59:54,2014-08-25 19:59:54,direct
237434,1,79.98,79.98,2014-07-05 11:20:48,2014-07-05 11:20:48,gsearch
237461,1,79.98,79.98,2014-07-05 12:59:27,2014-07-05 12:59:27,direct
237466,1,79.98,79.98,2014-07-05 13:28:46,2014-07-05 13:28:46,direct
237477,1,49.99,49.99,2014-08-13 10:31:08,2014-08-13 10:31:08,direct
237483,1,59.99,59.99,2014-07-05 14:12:40,2014-07-05 14:12:40,bsearch
237485,1,49.99,49.99,2014-07-05 14:16:18,2014-07-05 14:16:18,direct
237506,1,95.98,95.98,2014-07-05 15:16:36,2014-07-05 15:16:36,gsearch
237516,1,59.99,59.99,2014-07-05 16:25:54,2014-07-05 16:25:54,gsearch
237518,1,49.99,49.99,2014-07-05 16:32:17,2014-07-05 16:32:17,gsearch
237523,1,49.99,49.99,2014-07-05 17:05:12,2014-07-05 17:05:12,gsearch
237534,1,49.99,49.99,2014-09-08 09:32:05,2014-09-08 09:32:05,gsearch
237544,1,49.99,49.99,2014-07-05 19:21:30,2014-07-05 19:21:30,direct
