order_item_id,created_at,order_id,product_id,is_primary_item,price_usd,cogs_usd,year_month,gross_profit,margin_pct
23036,2014-09-03 16:56:08,19710,1,1,49.99,19.49,2014-09,30.5,61.01
23037,2014-09-03 16:56:08,19710,4,0,29.99,9.49,2014-09,20.5,68.36
23038,2014-09-03 17:07:31,19711,1,1,49.99,19.49,2014-09,30.5,61.01
23039,2014-09-03 17:07:31,19711,3,0,45.99,14.49,2014-09,31.5,68.49
23040,2014-09-03 17:48:42,19712,2,1,59.99,22.49,2014-09,37.5,62.51
23041,2014-09-03 18:08:01,19713,1,1,49.99,19.49,2014-09,30.5,61.01
23042,2014-09-03 18:26:59,19714,1,1,49.99,19.49,2014-09,30.5,61.01
23043,2014-09-03 18:26:59,19714,4,0,29.99,9.49,2014-09,20.5,68.36
23044,2014-09-03 19:15:17,19715,1,1,49.99,19.49,2014-09,30.5,61.01
23045,2014-09-03 19:15:17,19715,4,0,29.99,9.49,2014-09,20.5,68.36
23046,2014-09-03 20:19:49,19716,1,1,49.99,19.49,2014-09,30.5,61.01
23047,2014-09-03 20:21:50,19717,1,1,49.99,19.49,2014-09,30.5,61.01
23048,2014-09-03 20:41:05,19718,1,1,49.99,19.49,2014-09,30.5,61.01
23049,2014-09-03 22:14:15,19719,2,1,59.99,22.49,2014-09,37.5,62.51
23050,2014-09-03 22:14:15,19719,4,0,29.99,9.49,2014-09,20.5,68.36
23051,2014-09-03 22:29:39,19720,1,1,49.99,19.49,2014-09,30.5,61.01
23052,2014-09-03 22:29:39,19720,4,0,29.99,9.49,2014-09,20.5,68.36
23053,2014-09-03 22:30:20,19721,3,1,45.99,14.49,2014-09,31.5,68.49
23054,2014-09-03 22:52:31,19722,1,1,49.99,19.49,2014-09,30.5,61.01
23055,2014-09-03 22:52:31,19722,2,0,59.99,22.49,2014-09,37.5,62.51
23056,2014-09-03 23:13:02,19723,1,1,49.99,19.49,2014-09,30.5,61.01
23057,2014-09-03 23:45:06,19724,3,1,45.99,14.49,2014-09,31.5,68.49
23058,2014-09-04 00:37:58,19725,3,1,45.99,14.49,2014-09,31.5,68.49
23059,2014-09-04 00:37:58,19725,4,0,29.99,9.49,2014-09,20.5,68.36
23060,2014-09-04 01:15:56,19726,1,1,49.99,19.49,2014-09,30.5,61.01
23061,2014-09-04 07:09:40,19727,3,1,45.99,14.49,2014-09,31.5,68.49
23062,2014-09-04 08:11:49,19728,3,1,45.99,14.49,2014-09,31.5,68.49
23063,2014-09-04 08:11:49,19728,4,0,29.99,9.49,2014-09,20.5,68.36
23064,2014-09-04 08:28:06,19729,1,1,49.99,19.49,2014-09,30.5,61.01
23065,2014-09-04 08:28:06,19729,4,0,29.99,9.49,2014-09,20.5,68.36
23066,2014-09-04 09:02:05,19730,1,1,49.99,19.49,2014-09,30.5,61.01
23067,2014-09-04 09:57:03,19731,1,1,49.99,19.49,2014-09,30.5,61.01
23068,2014-09-04 09:57:03,19731,4,0,29.99,9.49,2014-09,20.5,68.36
23069,2014-09-04 10:06:11,19732,1,1,49.99,19.49,2014-09,30.5,61.01
23070,2014-09-04 10:06:11,19732,4,0,29.99,9.49,2014-09,20.5,68.36
23071,2014-09-04 10:48:24,19733,1,1,49.99,19.49,2014-09,30.5,61.01
23072,2014-09-04 10:48:24,19733,4,0,29.99,9.49,2014-09,20.5,68.36
23073,2014-09-04 11:02:13,19734,1,1,49.99,19.49,2014-09,30.5,61.01
23074,2014-09-04 11:02:13,19734,4,0,29.99,9.49,2014-09,20.5,68.36
23075,2014-09-04 11:07:23,19735,3,1,45.99,14.49,2014-09,31.5,68.49
23076,2014-09-04 11:15:44,19736,1,1,49.99,19.49,2014-09,30.5,61.01
23077,2014-09-04 11:17:29,19737,1,1,49.99,19.49,2014-09,30.5,61.01
23078,2014-09-04 11:17:29,19737,3,0,45.99,14.49,2014-09,31.5,68.49
23079,2014-09-04 11:23:32,19738,1,1,49.99,19.49,2014-09,30.5,61.01
23080,2014-09-04 11:38:38,19739,1,1,49.99,19.49,2014-09,30.5,61.01
23081,2014-09-04 11:38:38,19739,4,0,29.99,9.49,2014-09,20.5,68.36
23082,2014-09-04 11:40:44,19740,3,1,45.99,14.49,2014-09,31.5,68.49
23083,2014-09-04 11:40:44,19740,4,0,29.99,9.49,2014-09,20.5,68.36
23084,2014-09-04 12:09:31,19741,2,1,59.99,22.49,2014-09,37.5,62.51
23085,2014-09-04 12:18:33,19742,2,1,59.99,22.49,2014-09,37.5,62.51
23086,2014-09-04 12:28:29,19743,1,1,49.99,19.49,2014-09,30.5,61.01
23087,2014-09-04 12:28:29,19743,4,0,29.99,9.49,2014-09,20.5,68.36
23088,2014-09-04 12:47:17,19744,1,1,49.99,19.49,2014-09,30.5,61.01
23089,2014-09-04 13:04:09,19745,1,1,49.99,19.49,2014-09,30.5,61.01
23090,2014-09-04 13:09:09,19746,3,1,45.99,14.49,2014-09,31.5,68.49
23091,2014-09-04 13:13:18,19747,1,1,49.99,19.49,2014-09,30.5,61.01
23092,2014-09-04 13:13:18,19747,4,0,29.99,9.49,2014-09,20.5,68.36
23093,2014-09-04 13:27:25,19748,1,1,49.99,19.49,2014-09,30.5,61.01
23094,2014-09-04 13:35:44,19749,2,1,59.99,22.49,2014-09,37.5,62.51
23095,2014-09-04 13:39:56,19750,1,1,49.99,19.49,2014-09,30.5,61.01
23096,2014-09-04 14:02:28,19751,1,1,49.99,19.49,2014-09,30.5,61.01
23097,2014-09-04 14:02:44,19752,1,1,49.99,19.49,2014-09,30.5,61.01
23098,2014-09-04 14:02:44,19752,4,0,29.99,9.49,2014-09,20.5,68.36
23099,2014-09-04 14:03:02,19753,2,1,59.99,22.49,2014-09,37.5,62.51
23100,2014-09-04 14:06:12,19754,1,1,49.99,19.49,2014-09,30.5,61.01
23101,2014-09-04 14:12:44,19755,3,1,45.99,14.49,2014-09,31.5,68.49
23102,2014-09-04 14:14:18,19756,1,1,49.99,19.49,2014-09,30.5,61.01
23103,2014-09-04 14:14:18,19756,4,0,29.99,9.49,2014-09,20.5,68.36
23104,2014-09-04 15:21:09,19757,1,1,49.99,19.49,2014-09,30.5,61.01
23105,2014-09-04 15:21:09,19757,4,0,29.99,9.49,2014-09,20.5,68.36
23106,2014-09-04 15:24:35,19758,1,1,49.99,19.49,2014-09,30.5,61.01
23107,2014-09-04 15:25:13,19759,1,1,49.99,19.49,2014-09,30.5,61.01
23108,2014-09-04 15:25:13,19759,2,0,59.99,22.49,2014-09,37.5,62.51
23109,2014-09-04 15:32:31,19760,1,1,49.99,19.49,2014-09,30.5,61.01
23110,2014-09-04 15:39:36,19761,1,1,49.99,19.49,2014-09,30.5,61.01
23111,2014-09-04 16:02:42,19762,2,1,59.99,22.49,2014-09,37.5,62.51
23112,2014-09-04 16:08:33,19763,1,1,49.99,19.49,2014-09,30.5,61.01
23113,2014-09-04 16:08:33,19763,4,0,29.99,9.49,2014-09,20.5,68.36
23114,2014-09-04 16:10:42,19764,1,1,49.99,19.49,2014-09,30.5,61.01
23115,2014-09-04 16:15:27,19765,1,1,49.99,19.49,2014-09,30.5,61.01
23116,2014-09-04 16:15:27,19765,4,0,29.99,9.49,2014-09,20.5,68.36
23117,2014-09-04 16:18:43,19766,3,1,45.99,14.49,2014-09,31.5,68.49
23118,2014-09-04 16:18:43,19766,2,0,59.99,22.49,2014-09,37.5,62.51
23119,2014-09-04 17:46:32,19767,1,1,49.99,19.49,2014-09,30.5,61.01
23120,2014-09-04 17:51:54,19768,1,1,49.99,19.49,2014-09,30.5,61.01
23121,2014-09-04 18:16:13,19769,3,1,45.99,14.49,2014-09,31.5,68.49
23122,2014-09-04 18:16:13,19769,4,0,29.99,9.49,2014-09,20.5,68.36
23123,2014-09-04 18:48:22,19770,1,1,49.99,19.49,2014-09,30.5,61.01
23124,2014-09-04 18:48:22,19770,3,0,45.99,14.49,2014-09,31.5,68.49
23125,2014-09-04 18:53:57,19771,2,1,59.99,22.49,2014-09,37.5,62.51
23126,2014-09-04 19:02:16,19772,1,1,49.99,19.49,2014-09,30.5,61.01
23127,2014-09-04 19:02:16,19772,4,0,29.99,9.49,2014-09,20.5,68.36
23128,2014-09-04 19:03:43,19773,1,1,49.99,19.49,2014-09,30.5,61.01
23129,2014-09-04 19:18:07,19774,1,1,49.99,19.49,2014-09,30.5,61.01
23130,2014-09-04 22:23:47,19775,1,1,49.99,19.49,2014-09,30.5,61.01
23131,2014-09-04 22:23:47,19775,3,0,45.99,14.49,2014-09,31.5,68.49
23132,2014-09-04 23:04:04,19776,1,1,49.99,19.49,2014-09,30.5,61.01
23133,2014-09-04 23:04:04,19776,2,0,59.99,22.49,2014-09,37.5,62.51
23134,2014-09-04 23:54:26,19777,1,1,49.99,19.49,2014-09,30.5,61.01
23135,2014-09-05 00:28:32,19778,1,1,49.99,19.49,2014-09,30.5,61.01
23136,2014-09-05 01:56:34,19779,1,1,49.99,19.49,2014-09,30.5,61.01
23137,2014-09-05 02:02:39,19780,1,1,49.99,19.49,2014-09,30.5,61.01
23138,2014-09-05 02:02:39,19780,4,0,29.99,9.49,2014-09,20.5,68.36
23139,2014-09-05 02:51:05,19781,1,1,49.99,19.49,2014-09,30.5,61.01
23140,2014-09-05 02:51:28,19782,1,1,49.99,19.49,2014-09,30.5,61.01
23141,2014-09-05 02:55:13,19783,1,1,49.99,19.49,2014-09,30.5,61.01
23142,2014-09-05 02:55:13,19783,2,0,59.99,22.49,2014-09,37.5,62.51
23143,2014-09-05 03:43:36,19784,2,1,59.99,22.49,2014-09,37.5,62.51
23144,2014-09-05 06:51:20,19785,1,1,49.99,19.49,2014-09,30.5,61.01
23145,2014-09-05 09:00:29,19786,1,1,49.99,19.49,2014-09,30.5,61.01
23146,2014-09-05 09:03:11,19787,1,1,49.99,19.49,2014-09,30.5,61.01
23147,2014-09-05 09:14:12,19788,1,1,49.99,19.49,2014-09,30.5,61.01
23148,2014-09-05 09:14:12,19788,4,0,29.99,9.49,2014-09,20.5,68.36
23149,2014-09-05 09:48:26,19789,2,1,59.99,22.49,2014-09,37.5,62.51
23150,2014-09-05 09:57:29,19790,1,1,49.99,19.49,2014-09,30.5,61.01
23151,2014-09-05 09:57:29,19790,3,0,45.99,14.49,2014-09,31.5,68.49
23152,2014-09-05 10:03:07,19791,1,1,49.99,19.49,2014-09,30.5,61.01
23153,2014-09-05 10:03:07,19791,3,0,45.99,14.49,2014-09,31.5,68.49
23154,2014-09-05 10:03:32,19792,3,1,45.99,14.49,2014-09,31.5,68.49
23155,2014-09-05 10:03:32,19792,4,0,29.99,9.49,2014-09,20.5,68.36
23156,2014-09-05 10:23:01,19793,3,1,45.99,14.49,2014-09,31.5,68.49
23157,2014-09-05 11:12:03,19794,1,1,49.99,19.49,2014-09,30.5,61.01
23158,2014-09-05 11:16:43,19795,1,1,49.99,19.49,2014-09,30.5,61.01
23159,2014-09-05 11:23:51,19796,1,1,49.99,19.49,2014-09,30.5,61.01
23160,2014-09-05 11:33:03,19797,1,1,49.99,19.49,2014-09,30.5,61.01
23161,2014-09-05 11:35:50,19798,1,1,49.99,19.49,2014-09,30.5,61.01
23162,2014-09-05 11:35:50,19798,4,0,29.99,9.49,2014-09,20.5,68.36
23163,2014-09-05 11:51:05,19799,1,1,49.99,19.49,2014-09,30.5,61.01
23164,2014-09-05 11:51:05,19799,4,0,29.99,9.49,2014-09,20.5,68.36
23165,2014-09-05 12:00:54,19800,1,1,49.99,19.49,2014-09,30.5,61.01
23166,2014-09-05 12:05:15,19801,1,1,49.99,19.49,2014-09,30.5,61.01
23167,2014-09-05 12:35:14,19802,3,1,45.99,14.49,2014-09,31.5,68.49
23168,2014-09-05 12:35:58,19803,1,1,49.99,19.49,2014-09,30.5,61.01
23169,2014-09-05 12:36:34,19804,1,1,49.99,19.49,2014-09,30.5,61.01
23170,2014-09-05 12:36:34,19804,4,0,29.99,9.49,2014-09,20.5,68.36
23171,2014-09-05 12:40:08,19805,1,1,49.99,19.49,2014-09,30.5,61.01
23172,2014-09-05 12:51:13,19806,1,1,49.99,19.49,2014-09,30.5,61.01
23173,2014-09-05 12:51:13,19806,4,0,29.99,9.49,2014-09,20.5,68.36
23174,2014-09-05 13:30:59,19807,2,1,59.99,22.49,2014-09,37.5,62.51
23175,2014-09-05 13:39:41,19808,1,1,49.99,19.49,2014-09,30.5,61.01
23176,2014-09-05 13:39:41,19808,4,0,29.99,9.49,2014-09,20.5,68.36
23177,2014-09-05 13:49:40,19809,1,1,49.99,19.49,2014-09,30.5,61.01
23178,2014-09-05 14:08:32,19810,1,1,49.99,19.49,2014-09,30.5,61.01
23179,2014-09-05 14:20:34,19811,1,1,49.99,19.49,2014-09,30.5,61.01
23180,2014-09-05 14:31:35,19812,3,1,45.99,14.49,2014-09,31.5,68.49
23181,2014-09-05 14:34:14,19813,1,1,49.99,19.49,2014-09,30.5,61.01
23182,2014-09-05 14:47:01,19814,1,1,49.99,19.49,2014-09,30.5,61.01
23183,2014-09-05 14:55:30,19815,1,1,49.99,19.49,2014-09,30.5,61.01
23184,2014-09-05 15:12:33,19816,2,1,59.99,22.49,2014-09,37.5,62.51
23185,2014-09-05 15:25:28,19817,3,1,45.99,14.49,2014-09,31.5,68.49
23186,2014-09-05 15:38:19,19818,1,1,49.99,19.49,2014-09,30.5,61.01
23187,2014-09-05 15:38:19,19818,4,0,29.99,9.49,2014-09,20.5,68.36
23188,2014-09-05 15:53:52,19819,1,1,49.99,19.49,2014-09,30.5,61.01
23189,2014-09-05 16:18:11,19820,1,1,49.99,19.49,2014-09,30.5,61.01
23190,2014-09-05 16:18:11,19820,4,0,29.99,9.49,2014-09,20.5,68.36
23191,2014-09-05 16:49:16,19821,2,1,59.99,22.49,2014-09,37.5,62.51
23192,2014-09-05 16:49:16,19821,4,0,29.99,9.49,2014-09,20.5,68.36
23193,2014-09-05 16:50:02,19822,2,1,59.99,22.49,2014-09,37.5,62.51
23194,2014-09-05 17:37:45,19823,1,1,49.99,19.49,2014-09,30.5,61.01
23195,2014-09-05 18:15:09,19824,1,1,49.99,19.49,2014-09,30.5,61.01
23196,2014-09-05 18:15:09,19824,4,0,29.99,9.49,2014-09,20.5,68.36
23197,2014-09-05 18:15:36,19825,2,1,59.99,22.49,2014-09,37.5,62.51
23198,2014-09-05 18:54:20,19826,2,1,59.99,22.49,2014-09,37.5,62.51
23199,2014-09-05 19:01:43,19827,1,1,49.99,19.49,2014-09,30.5,61.01
23200,2014-09-05 19:03:52,19828,1,1,49.99,19.49,2014-09,30.5,61.01
23201,2014-09-05 19:03:52,19828,4,0,29.99,9.49,2014-09,20.5,68.36
23202,2014-09-05 19:24:51,19829,1,1,49.99,19.49,2014-09,30.5,61.01
23203,2014-09-05 20:12:47,19830,1,1,49.99,19.49,2014-09,30.5,61.01
23204,2014-09-05 20:15:18,19831,2,1,59.99,22.49,2014-09,37.5,62.51
23205,2014-09-05 20:17:06,19832,2,1,59.99,22.49,2014-09,37.5,62.51
23206,2014-09-05 20:19:15,19833,1,1,49.99,19.49,2014-09,30.5,61.01
23207,2014-09-05 20:19:15,19833,4,0,29.99,9.49,2014-09,20.5,68.36
23208,2014-09-05 20:38:52,19834,1,1,49.99,19.49,2014-09,30.5,61.01
23209,2014-09-05 20:41:58,19835,2,1,59.99,22.49,2014-09,37.5,62.51
23210,2014-09-05 21:19:04,19836,1,1,49.99,19.49,2014-09,30.5,61.01
23211,2014-09-05 21:38:28,19837,3,1,45.99,14.49,2014-09,31.5,68.49
23212,2014-09-05 21:42:42,19838,1,1,49.99,19.49,2014-09,30.5,61.01
23213,2014-09-05 22:46:27,19839,1,1,49.99,19.49,2014-09,30.5,61.01
23214,2014-09-05 22:46:27,19839,4,0,29.99,9.49,2014-09,20.5,68.36
23215,2014-09-05 23:20:26,19840,1,1,49.99,19.49,2014-09,30.5,61.01
23216,2014-09-05 23:41:34,19841,1,1,49.99,19.49,2014-09,30.5,61.01
23217,2014-09-05 23:41:34,19841,4,0,29.99,9.49,2014-09,20.5,68.36
23218,2014-09-06 05:37:18,19842,3,1,45.99,14.49,2014-09,31.5,68.49
23219,2014-09-06 08:12:43,19843,3,1,45.99,14.49,2014-09,31.5,68.49
23220,2014-09-06 08:13:40,19844,1,1,49.99,19.49,2014-09,30.5,61.01
23221,2014-09-06 09:10:20,19845,1,1,49.99,19.49,2014-09,30.5,61.01
23222,2014-09-06 10:03:39,19846,1,1,49.99,19.49,2014-09,30.5,61.01
23223,2014-09-06 10:03:39,19846,4,0,29.99,9.49,2014-09,20.5,68.36
23224,2014-09-06 11:36:26,19847,1,1,49.99,19.49,2014-09,30.5,61.01
23225,2014-09-06 11:36:26,19847,4,0,29.99,9.49,2014-09,20.5,68.36
23226,2014-09-06 11:44:54,19848,1,1,49.99,19.49,2014-09,30.5,61.01
23227,2014-09-06 11:44:54,19848,3,0,45.99,14.49,2014-09,31.5,68.49
23228,2014-09-06 12:08:36,19849,1,1,49.99,19.49,2014-09,30.5,61.01
23229,2014-09-06 12:38:02,19850,1,1,49.99,19.49,2014-09,30.5,61.01
23230,2014-09-06 15:12:22,19851,1,1,49.99,19.49,2014-09,30.5,61.01
23231,2014-09-06 15:46:44,19852,1,1,49.99,19.49,2014-09,30.5,61.01
23232,2014-09-06 18:56:27,19853,1,1,49.99,19.49,2014-09,30.5,61.01
23233,2014-09-06 18:56:27,19853,3,0,45.99,14.49,2014-09,31.5,68.49
23234,2014-09-06 19:48:10,19854,3,1,45.99,14.49,2014-09,31.5,68.49
23235,2014-09-06 19:48:10,19854,4,0,29.99,9.49,2014-09,20.5,68.36
23236,2014-09-06 20:22:18,19855,1,1,49.99,19.49,2014-09,30.5,61.01
23237,2014-09-06 20:22:18,19855,3,0,45.99,14.49,2014-09,31.5,68.49
23238,2014-09-06 20:25:07,19856,1,1,49.99,19.49,2014-09,30.5,61.01
23239,2014-09-06 21:13:04,19857,1,1,49.99,19.49,2014-09,30.5,61.01
23240,2014-09-06 22:21:47,19858,3,1,45.99,14.49,2014-09,31.5,68.49
23241,2014-09-06 22:32:58,19859,3,1,45.99,14.49,2014-09,31.5,68.49
23242,2014-09-06 22:34:46,19860,3,1,45.99,14.49,2014-09,31.5,68.49
23243,2014-09-06 23:49:31,19861,1,1,49.99,19.49,2014-09,30.5,61.01
23244,2014-09-07 00:24:57,19862,1,1,49.99,19.49,2014-09,30.5,61.01
23245,2014-09-07 00:24:57,19862,4,0,29.99,9.49,2014-09,20.5,68.36
23246,2014-09-07 01:14:49,19863,1,1,49.99,19.49,2014-09,30.5,61.01
23247,2014-09-07 01:58:12,19864,1,1,49.99,19.49,2014-09,30.5,61.01
23248,2014-09-07 04:20:04,19865,1,1,49.99,19.49,2014-09,30.5,61.01
23249,2014-09-07 04:20:04,19865,3,0,45.99,14.49,2014-09,31.5,68.49
23250,2014-09-07 07:19:13,19866,3,1,45.99,14.49,2014-09,31.5,68.49
23251,2014-09-07 08:00:26,19867,2,1,59.99,22.49,2014-09,37.5,62.51
23252,2014-09-07 09:27:48,19868,1,1,49.99,19.49,2014-09,30.5,61.01
23253,2014-09-07 10:38:00,19869,2,1,59.99,22.49,2014-09,37.5,62.51
23254,2014-09-07 11:39:14,19870,1,1,49.99,19.49,2014-09,30.5,61.01
23255,2014-09-07 11:39:14,19870,3,0,45.99,14.49,2014-09,31.5,68.49
23256,2014-09-07 11:59:48,19871,1,1,49.99,19.49,2014-09,30.5,61.01
23257,2014-09-07 12:00:06,19872,2,1,59.99,22.49,2014-09,37.5,62.51
23258,2014-09-07 12:16:53,19873,1,1,49.99,19.49,2014-09,30.5,61.01
23259,2014-09-07 12:16:53,19873,2,0,59.99,22.49,2014-09,37.5,62.51
23260,2014-09-07 12:45:36,19874,1,1,49.99,19.49,2014-09,30.5,61.01
23261,2014-09-07 12:58:32,19875,3,1,45.99,14.49,2014-09,31.5,68.49
23262,2014-09-07 13:10:00,19876,1,1,49.99,19.49,2014-09,30.5,61.01
23263,2014-09-07 13:10:00,19876,2,0,59.99,22.49,2014-09,37.5,62.51
23264,2014-09-07 15:44:04,19877,3,1,45.99,14.49,2014-09,31.5,68.49
23265,2014-09-07 15:44:04,19877,4,0,29.99,9.49,2014-09,20.5,68.36
23266,2014-09-07 16:11:23,19878,1,1,49.99,19.49,2014-09,30.5,61.01
23267,2014-09-07 16:11:23,19878,3,0,45.99,14.49,2014-09,31.5,68.49
23268,2014-09-07 17:02:43,19879,2,1,59.99,22.49,2014-09,37.5,62.51
23269,2014-09-07 17:33:58,19880,1,1,49.99,19.49,2014-09,30.5,61.01
23270,2014-09-07 17:34:36,19881,1,1,49.99,19.49,2014-09,30.5,61.01
23271,2014-09-07 17:53:47,19882,1,1,49.99,19.49,2014-09,30.5,61.01
23272,2014-09-07 17:53:47,19882,3,0,45.99,14.49,2014-09,31.5,68.49
23273,2014-09-07 18:04:34,19883,1,1,49.99,19.49,2014-09,30.5,61.01
23274,2014-09-07 18:04:34,19883,4,0,29.99,9.49,2014-09,20.5,68.36
23275,2014-09-07 21:11:40,19884,1,1,49.99,19.49,2014-09,30.5,61.01
23276,2014-09-07 21:29:46,19885,1,1,49.99,19.49,2014-09,30.5,61.01
23277,2014-09-07 21:47:47,19886,1,1,49.99,19.49,2014-09,30.5,61.01
23278,2014-09-08 00:04:41,19887,1,1,49.99,19.49,2014-09,30.5,61.01
23279,2014-09-08 01:47:48,19888,1,1,49.99,19.49,2014-09,30.5,61.01
23280,2014-09-08 02:50:15,19889,1,1,49.99,19.49,2014-09,30.5,61.01
23281,2014-09-08 02:50:15,19889,3,0,45.99,14.49,2014-09,31.5,68.49
23282,2014-09-08 03:43:39,19890,1,1,49.99,19.49,2014-09,30.5,61.01
23283,2014-09-08 04:52:50,19891,1,1,49.99,19.49,2014-09,30.5,61.01
23284,2014-09-08 04:52:50,19891,3,0,45.99,14.49,2014-09,31.5,68.49
23285,2014-09-08 05:36:25,19892,2,1,59.99,22.49,2014-09,37.5,62.51
23286,2014-09-08 05:36:25,19892,4,0,29.99,9.49,2014-09,20.5,68.36
23287,2014-09-08 06:03:32,19893,2,1,59.99,22.49,2014-09,37.5,62.51
23288,2014-09-08 06:13:18,19894,1,1,49.99,19.49,2014-09,30.5,61.01
23289,2014-09-08 06:26:20,19895,1,1,49.99,19.49,2014-09,30.5,61.01
23290,2014-09-08 07:31:14,19896,1,1,49.99,19.49,2014-09,30.5,61.01
23291,2014-09-08 08:35:26,19897,2,1,59.99,22.49,2014-09,37.5,62.51
23292,2014-09-08 08:57:21,19898,2,1,59.99,22.49,2014-09,37.5,62.51
23293,2014-09-08 08:57:21,19898,4,0,29.99,9.49,2014-09,20.5,68.36
23294,2014-09-08 09:04:12,19899,3,1,45.99,14.49,2014-09,31.5,68.49
23295,2014-09-08 09:04:12,19899,4,0,29.99,9.49,2014-09,20.5,68.36
23296,2014-09-08 09:32:05,19900,1,1,49.99,19.49,2014-09,30.5,61.01
23297,2014-09-08 10:06:21,19901,1,1,49.99,19.49,2014-09,30.5,61.01
23298,2014-09-08 10:14:33,19902,1,1,49.99,19.49,2014-09,30.5,61.01
23299,2014-09-08 10:19:24,19903,2,1,59.99,22.49,2014-09,37.5,62.51
23300,2014-09-08 10:31:05,19904,3,1,45.99,14.49,2014-09,31.5,68.49
23301,2014-09-08 10:45:50,19905,1,1,49.99,19.49,2014-09,30.5,61.01
23302,2014-09-08 10:53:29,19906,2,1,59.99,22.49,2014-09,37.5,62.51
23303,2014-09-08 11:58:36,19907,1,1,49.99,19.49,2014-09,30.5,61.01
23304,2014-09-08 12:02:56,19908,1,1,49.99,19.49,2014-09,30.5,61.01
23305,2014-09-08 12:07:39,19909,1,1,49.99,19.49,2014-09,30.5,61.01
23306,2014-09-08 12:54:36,19910,1,1,49.99,19.49,2014-09,30.5,61.01
23307,2014-09-08 12:57:14,19911,1,1,49.99,19.49,2014-09,30.5,61.01
23308,2014-09-08 12:57:14,19911,4,0,29.99,9.49,2014-09,20.5,68.36
23309,2014-09-08 13:05:39,19912,1,1,49.99,19.49,2014-09,30.5,61.01
23310,2014-09-08 13:05:39,19912,4,0,29.99,9.49,2014-09,20.5,68.36
23311,2014-09-08 13:08:38,19913,3,1,45.99,14.49,2014-09,31.5,68.49
23312,2014-09-08 13:39:32,19914,2,1,59.99,22.49,2014-09,37.5,62.51
23313,2014-09-08 13:40:11,19915,1,1,49.99,19.49,2014-09,30.5,61.01
23314,2014-09-08 13:46:29,19916,1,1,49.99,19.49,2014-09,30.5,61.01
23315,2014-09-08 14:01:46,19917,1,1,49.99,19.49,2014-09,30.5,61.01
23316,2014-09-08 14:01:46,19917,3,0,45.99,14.49,2014-09,31.5,68.49
23317,2014-09-08 14:16:29,19918,2,1,59.99,22.49,2014-09,37.5,62.51
23318,2014-09-08 14:16:29,19918,3,0,45.99,14.49,2014-09,31.5,68.49
23319,2014-09-08 14:29:21,19919,1,1,49.99,19.49,2014-09,30.5,61.01
23320,2014-09-08 14:38:06,19920,1,1,49.99,19.49,2014-09,30.5,61.01
23321,2014-09-08 15:45:36,19921,1,1,49.99,19.49,2014-09,30.5,61.01
23322,2014-09-08 15:45:36,19921,4,0,29.99,9.49,2014-09,20.5,68.36
23323,2014-09-08 16:24:25,19922,1,1,49.99,19.49,2014-09,30.5,61.01
23324,2014-09-08 16:50:27,19923,1,1,49.99,19.49,2014-09,30.5,61.01
23325,2014-09-08 16:50:27,19923,4,0,29.99,9.49,2014-09,20.5,68.36
23326,2014-09-08 17:05:56,19924,1,1,49.99,19.49,2014-09,30.5,61.01
23327,2014-09-08 17:05:56,19924,2,0,59.99,22.49,2014-09,37.5,62.51
23328,2014-09-08 17:22:01,19925,1,1,49.99,19.49,2014-09,30.5,61.01
23329,2014-09-08 17:22:01,19925,3,0,45.99,14.49,2014-09,31.5,68.49
23330,2014-09-08 17:26:29,19926,1,1,49.99,19.49,2014-09,30.5,61.01
23331,2014-09-08 17:32:31,19927,1,1,49.99,19.49,2014-09,30.5,61.01
23332,2014-09-08 17:55:55,19928,1,1,49.99,19.49,2014-09,30.5,61.01
23333,2014-09-08 17:55:55,19928,3,0,45.99,14.49,2014-09,31.5,68.49
23334,2014-09-08 18:08:52,19929,1,1,49.99,19.49,2014-09,30.5,61.01
23335,2014-09-08 18:13:29,19930,1,1,49.99,19.49,2014-09,30.5,61.01
23336,2014-09-08 18:13:29,19930,3,0,45.99,14.49,2014-09,31.5,68.49
23337,2014-09-08 18:21:49,19931,1,1,49.99,19.49,2014-09,30.5,61.01
23338,2014-09-08 18:30:22,19932,1,1,49.99,19.49,2014-09,30.5,61.01
23339,2014-09-08 19:11:12,19933,2,1,59.99,22.49,2014-09,37.5,62.51
23340,2014-09-08 19:11:12,19933,3,0,45.99,14.49,2014-09,31.5,68.49
23341,2014-09-08 19:15:20,19934,1,1,49.99,19.49,2014-09,30.5,61.01
23342,2014-09-08 19:22:56,19935,1,1,49.99,19.49,2014-09,30.5,61.01
23343,2014-09-08 19:22:56,19935,2,0,59.99,22.49,2014-09,37.5,62.51
23344,2014-09-08 19:33:59,19936,1,1,49.99,19.49,2014-09,30.5,61.01
23345,2014-09-08 19:54:11,19937,1,1,49.99,19.49,2014-09,30.5,61.01
23346,2014-09-08 19:54:11,19937,4,0,29.99,9.49,2014-09,20.5,68.36
23347,2014-09-08 19:59:16,19938,3,1,45.99,14.49,2014-09,31.5,68.49
23348,2014-09-08 19:59:16,19938,4,0,29.99,9.49,2014-09,20.5,68.36
23349,2014-09-08 20:08:15,19939,1,1,49.99,19.49,2014-09,30.5,61.01
23350,2014-09-08 20:42:36,19940,3,1,45.99,14.49,2014-09,31.5,68.49
23351,2014-09-08 20:46:46,19941,1,1,49.99,19.49,2014-09,30.5,61.01
